Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,291,208.313008,0.623359
BAKON_002,292,285.189932,0.827238
BAKON_003,289,281.584429,0.833348
BAKON_004,291,283.3893,0.827641
BAKON_005,286,110.117171,0.359908
BAKON_006,23,130.009423,7.813758
BAKON_007,68,375.769039,4.51761
BAKON_008,293,549.216552,1.388035
BAKON_009,254,190.763704,0.752963
BAKON_010,33,146.728028,4.654307
BAKON_011,62,185.624175,3.029811
BAKON_266,224,114.946315,0.568461
BAKON_345,288,358.732612,0.923754
BAKON_465,292,415.13065,1.082207
BAKON_154,292,399.036469,1.034139
BAKON_372,292,787.904455,1.683628
BAKON_508,289,130.651622,0.421133
BAKON_433,294,1464.226106,3.598677
BAKON_394,293,396.534082,1.125177
BAKON_582,285,52.409287,0.175516
BAKON_153,294,373.531417,1.005799
BAKON_425,290,639.686842,1.855912
BAKON_338,289,598.722732,1.605164
BAKON_101,290,197.930573,0.589017
BAKON_422,289,636.096758,1.858309
BAKON_381,288,127.842269,0.417994
BAKON_510,290,131.451375,0.420771
BAKON_604,290,768.430034,1.869867
BAKON_173,292,341.980701,0.951861
BAKON_494,288,117.737885,0.390065
BAKON_184,296,685.916569,1.661444
BAKON_038,230,116.834338,0.547597
BAKON_107,292,985.615688,2.634741
BAKON_191,287,49.268459,0.168407
BAKON_390,292,275.646364,0.82401
BAKON_392,293,319.614419,0.929636
BAKON_527,287,50.46502,0.170307
BAKON_058,289,93.578546,0.302871
BAKON_282,287,39.520107,0.134997
BAKON_384,289,128.548745,0.417267
BAKON_520,287,64.225419,0.217251
BAKON_588,291,358.617383,1.023627
BAKON_470,295,650.091031,1.630739
BAKON_357,287,53.742877,0.182326
BAKON_097,287,164.964709,0.496074
BAKON_471,296,772.775216,1.906277
BAKON_487,290,759.367226,2.156967
BAKON_556,288,169.016741,0.506167
BAKON_021,291,278.193744,0.752226
BAKON_530,288,129.640621,0.406744
BAKON_028,290,147.514153,0.435748
BAKON_087,296,670.570644,1.50765
BAKON_169,286,135.824953,0.430997
BAKON_083,295,687.946503,1.580978
BAKON_550,287,101.004195,0.31812
BAKON_080,294,509.206662,1.339392
BAKON_445,287,43.743036,0.150929
BAKON_082,296,701.492328,1.618156
BAKON_559,290,214.955713,0.660373
BAKON_199,251,557.031532,1.888345
BAKON_324,288,660.646591,1.682311
BAKON_204,293,625.014987,1.568063
BAKON_174,292,341.980701,0.951861
BAKON_528,287,50.2136,0.169598
BAKON_172,292,341.980701,0.951861
BAKON_025,288,231.594024,0.658332
BAKON_066,288,132.823174,0.429233
BAKON_273,292,358.810141,0.97809
BAKON_277,291,315.356713,0.886113
BAKON_594,288,213.776804,0.664308
BAKON_023,287,113.059495,0.358863
BAKON_383,291,314.273621,0.947114
BAKON_493,286,243.985059,0.793975
BAKON_569,291,620.80052,1.577519
BAKON_501,287,260.173252,0.827606
BAKON_403,294,489.44088,1.307386
BAKON_309,286,63.382632,0.205151
BAKON_063,291,400.194414,1.078392
BAKON_047,291,258.674591,0.782195
BAKON_437,294,1012.526751,2.502642
BAKON_248,284,436.010666,1.422529
BAKON_344,291,694.881433,1.546146
BAKON_059,290,497.054124,1.310149
BAKON_130,295,681.274621,1.536852
BAKON_270,288,78.876462,0.250407
BAKON_239,288,146.531722,0.45774
BAKON_084,290,296.470298,0.857009
BAKON_435,286,340.56624,1.02919
BAKON_353,287,326.526481,0.953068
BAKON_478,298,1707.404209,3.949658
BAKON_521,287,64.179094,0.21726
BAKON_441,283,0.945764,0.003407
BAKON_020,287,235.501733,0.686338
BAKON_300,286,491.842932,1.323334
BAKON_547,293,472.837588,1.256248
BAKON_560,287,78.487995,0.260871
BAKON_326,289,463.058952,1.256843
BAKON_598,276,0.745213,0.002825
BAKON_029,289,147.067433,0.437472
BAKON_225,290,212.263448,0.616368
BAKON_040,290,152.992163,0.463357
BAKON_150,292,308.615274,0.865132
BAKON_161,295,666.416669,1.5829
BAKON_356,286,424.174181,1.369579
BAKON_529,288,93.502149,0.30052
BAKON_054,288,68.969785,0.227125
BAKON_198,287,48.099927,0.163182
BAKON_254,287,119.985161,0.397436
BAKON_278,290,272.955584,0.78007
BAKON_572,295,974.073662,2.241914
BAKON_537,293,414.181774,1.085298
BAKON_260,291,549.052962,1.308371
BAKON_211,292,611.449851,1.660748
BAKON_140,295,788.319281,1.889461
BAKON_261,290,436.262852,1.085517
BAKON_473,289,341.650191,1.017029
BAKON_142,295,815.600634,1.930299
BAKON_373,293,794.011691,1.68722
BAKON_405,292,407.949865,1.130758
BAKON_138,294,654.511233,1.619911
BAKON_421,285,1.571831,0.005572
BAKON_276,293,726.565353,1.545607
BAKON_337,291,1207.594614,2.514402
BAKON_284,290,434.297205,1.079108
BAKON_279,286,39.165406,0.134796
BAKON_233,289,210.938957,0.616917
BAKON_538,286,29.788802,0.102361
BAKON_407,285,79.927947,0.270169
BAKON_557,249,114.396002,0.462577
BAKON_327,286,141.800609,0.470159
BAKON_564,286,69.772169,0.233974
BAKON_531,289,198.359441,0.601025
BAKON_585,287,210.221565,0.648283
BAKON_039,290,152.992163,0.463357
BAKON_455,287,101.56017,0.335193
BAKON_517,289,103.776589,0.338234
BAKON_374,295,833.38829,1.737698
BAKON_125,292,481.965272,1.207089
BAKON_414,286,62.229379,0.205117
BAKON_212,291,387.544511,1.124855
BAKON_264,285,1.447029,0.005132
BAKON_311,294,629.627201,1.565487
BAKON_230,292,378.4292,0.932667
BAKON_055,288,199.744629,0.615187
BAKON_253,289,594.382766,1.490852
BAKON_454,286,100.395688,0.333914
BAKON_032,291,190.737753,0.553583
BAKON_450,290,748.108482,1.537646
BAKON_523,289,73.015898,0.240455
BAKON_235,293,711.201127,1.623502
BAKON_328,288,243.541989,0.714413
BAKON_127,292,603.254796,1.419979
BAKON_105,286,236.797299,0.723706
BAKON_498,285,115.638254,0.391771
BAKON_464,289,243.716966,0.681962
BAKON_159,295,666.416669,1.5829
BAKON_452,288,615.735286,1.327357
BAKON_387,289,241.838219,0.754951
BAKON_113,283,1.2532,0.004511
BAKON_178,290,393.211676,1.106344
BAKON_307,292,473.093314,1.292412
BAKON_616,289,166.776259,0.511335
BAKON_203,287,79.739888,0.254033
BAKON_237,288,235.545192,0.671129
BAKON_587,290,357.155323,1.026473
BAKON_593,289,214.755013,0.66265
BAKON_306,292,472.205886,1.289594
BAKON_022,288,273.80079,0.75502
BAKON_398,295,526.431921,1.368256
BAKON_182,293,472.054598,1.236724
BAKON_379,290,221.152111,0.640292
BAKON_568,289,123.50929,0.383933
BAKON_429,286,61.547512,0.210672
BAKON_234,292,522.532852,1.228208
BAKON_553,290,420.052341,1.164526
BAKON_516,289,103.776589,0.338234
BAKON_209,296,1924.888145,3.992608
BAKON_319,295,867.257646,2.080214
BAKON_317,288,837.773972,2.101909
BAKON_060,287,60.733964,0.204711
BAKON_057,289,309.325969,0.854975
BAKON_525,287,50.2136,0.169598
BAKON_111,289,895.777885,2.585422
BAKON_577,281,50.884825,0.17546
BAKON_035,291,225.734067,0.640609
BAKON_065,291,400.194414,1.078392
BAKON_591,290,280.017845,0.833509
BAKON_013,292,469.110763,1.218767
BAKON_355,290,333.32741,0.952785
BAKON_019,290,313.127332,0.823463
BAKON_117,286,1.732287,0.006095
BAKON_413,280,59.76722,0.205773
BAKON_232,293,710.448264,1.621804
BAKON_121,291,281.576296,0.835907
BAKON_545,283,84.825023,0.288136
BAKON_534,290,250.56538,0.732876
BAKON_512,288,129.64177,0.421455
BAKON_196,290,796.232645,1.968837
BAKON_287,285,38.064251,0.133458
BAKON_190,294,536.480074,1.379339
BAKON_061,287,26.341048,0.091014
BAKON_183,287,153.99059,0.474355
BAKON_037,293,364.117198,1.001449
BAKON_570,294,794.670445,1.87187
BAKON_162,289,158.534413,0.494974
BAKON_188,294,584.648119,1.475791
BAKON_589,286,137.010539,0.448367
BAKON_049,289,219.003386,0.684906
BAKON_506,290,112.364199,0.363206
BAKON_292,286,161.330597,0.552989
BAKON_258,294,695.286207,1.584992
BAKON_524,287,50.247745,0.169729
BAKON_554,290,420.876726,1.167634
BAKON_453,287,101.219994,0.334212
BAKON_443,292,575.239178,1.631753
BAKON_423,286,1.732287,0.006095
BAKON_133,294,604.318214,1.401741
BAKON_359,288,146.918192,0.479404
BAKON_018,290,346.492836,0.904079
BAKON_611,288,404.513604,1.2176
BAKON_584,287,137.962183,0.448485
BAKON_036,292,268.586091,0.741225
BAKON_466,293,475.767911,1.220804
BAKON_504,287,110.19262,0.364206
BAKON_386,291,314.201535,0.946674
BAKON_542,291,316.018972,0.877714
BAKON_612,266,362.631663,1.269654
BAKON_303,291,504.936842,1.380716
BAKON_393,289,313.347438,0.937559
BAKON_535,290,250.475288,0.732285
BAKON_449,287,264.319651,0.818256
BAKON_096,293,758.464433,1.900339
BAKON_126,292,601.321098,1.415907
BAKON_189,293,533.940442,1.382049
BAKON_312,287,97.677514,0.310531
BAKON_102,291,395.942989,1.110603
BAKON_226,287,138.170346,0.431013
BAKON_515,291,132.199728,0.420141
BAKON_571,292,959.68433,2.250765
BAKON_116,286,1.732287,0.006095
BAKON_269,287,219.70345,0.659037
BAKON_077,291,507.448628,1.5422
BAKON_075,289,943.878587,2.706488
BAKON_503,290,112.364199,0.363206
BAKON_256,291,644.323911,1.561768
BAKON_272,292,358.921689,0.977945
BAKON_402,291,481.343127,1.311507
BAKON_507,285,108.717679,0.364672
BAKON_289,292,1300.747272,3.693614
BAKON_377,291,254.886658,0.725896
BAKON_526,287,50.244432,0.169699
BAKON_522,287,71.920688,0.240522
BAKON_586,288,264.603638,0.80019
BAKON_034,287,221.47447,0.645844
BAKON_200,285,47.266398,0.162822
BAKON_341,282,0.949736,0.003446
BAKON_329,286,46.027695,0.157534
BAKON_468,287,120.797246,0.362629
BAKON_181,288,201.835935,0.611417
BAKON_053,289,139.800927,0.440535
BAKON_533,285,244.389032,0.739915
BAKON_536,291,349.933864,0.989609
BAKON_205,293,723.565788,1.774423
BAKON_147,291,480.558926,1.347003
BAKON_103,290,197.930573,0.589017
BAKON_052,290,140.497803,0.439452
BAKON_599,285,1.447029,0.005132
BAKON_112,285,1.451199,0.005147
BAKON_141,287,105.875824,0.339008
BAKON_014,288,105.004304,0.347072
BAKON_519,290,104.47951,0.338078
BAKON_499,291,322.023418,0.975005
BAKON_351,286,186.327876,0.565362
BAKON_320,290,323.78868,0.952599
BAKON_267,287,153.560152,0.476105
BAKON_400,294,523.301384,1.385822
BAKON_298,288,496.764671,1.318764
BAKON_567,290,373.607843,1.063682
BAKON_156,293,314.833278,0.873701
BAKON_614,290,299.258698,0.883044
BAKON_462,281,276.183256,0.805711
BAKON_514,290,131.278588,0.420355
BAKON_123,289,318.595782,0.915359
BAKON_160,294,663.49726,1.586301
BAKON_301,290,1166.924087,1.665889
BAKON_343,280,662.590407,1.574335
BAKON_605,274,647.883481,1.800971
BAKON_500,285,311.886425,0.984801
BAKON_085,284,598.719641,1.457621
BAKON_562,229,163.028313,0.786344
BAKON_012,31,211.464682,7.720587
BAKON_045,244,28.521192,0.134977
BAKON_610,20,119.06524,8.108602
BAKON_430,10,18.493716,3.239867
BAKON_297,13,50.734759,4.816502
BAKON_281,15,69.383071,7.516859
BAKON_210,23,314.320859,11.870929
BAKON_167,13,30.978848,3.547079
BAKON_151,24,192.002845,9.777097
BAKON_091,16,77.50474,7.062072
BAKON_016,13,37.565426,3.980031
BAKON_015,7,2.295883,2.417576
BAKON_596,57,84.638867,1.700053
BAKON_575,57,162.337624,3.054835
BAKON_518,69,183.109525,2.815665
BAKON_513,68,152.232556,2.384772
BAKON_511,67,141.844112,2.264073
BAKON_505,64,125.068281,2.114966
BAKON_491,63,328.33273,4.941987
BAKON_481,55,55.833441,1.102868
BAKON_477,59,120.695447,2.036999
BAKON_476,61,161.297573,2.449122
