Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,17,75.504916,6.341852
BAKON_576,23,246.788116,8.760192
BAKON_458,15,50.71628,4.201683
BAKON_430,14,93.225392,9.541783
BAKON_419,12,0,0
BAKON_410,22,185.563947,10.871606
BAKON_376,26,205.317248,9.237918
BAKON_371,25,210.206856,8.187679
BAKON_367,16,87.636515,7.375504
BAKON_288,13,55.523867,6.031393
BAKON_206,18,76.197579,5.545274
BAKON_192,29,335.284519,11.313592
BAKON_099,16,110.385968,9.135221
BAKON_002,296,259.960652,0.726348
BAKON_003,294,255.460381,0.725631
BAKON_004,295,258.064092,0.726878
BAKON_005,290,79.792247,0.258765
BAKON_006,20,124.574682,7.637302
BAKON_007,35,231.71776,7.105144
BAKON_008,296,630.382981,1.678932
BAKON_009,294,255.416606,0.725687
BAKON_010,12,0.635415,0.347851
BAKON_011,56,298.648469,5.192397
BAKON_012,35,225.468868,6.283359
BAKON_533,178,88.917494,0.702416
BAKON_317,298,849.710283,2.106807
BAKON_557,293,65.815874,0.21457
BAKON_400,296,345.78628,0.975008
BAKON_585,292,187.37796,0.541699
BAKON_053,293,84.378531,0.273201
BAKON_449,292,113.263279,0.372631
BAKON_512,295,127.671769,0.397625
BAKON_529,293,79.35835,0.255882
BAKON_527,292,64.324907,0.212165
BAKON_190,297,319.559996,0.870325
BAKON_303,293,559.925725,1.502376
BAKON_537,295,453.912185,1.272584
BAKON_156,300,779.528291,1.836054
BAKON_014,294,134.334023,0.404163
BAKON_374,281,432.540156,1.181809
BAKON_147,299,545.126929,1.4762
BAKON_478,302,1180.958255,2.700618
BAKON_145,293,131.845366,0.427412
BAKON_253,295,448.139096,1.238787
BAKON_525,292,65.192595,0.214566
BAKON_269,292,235.585518,0.696949
BAKON_345,293,382.168243,1.072059
BAKON_547,286,2.016159,0.007197
BAKON_161,295,491.479181,1.256251
BAKON_117,291,3.378874,0.011603
BAKON_500,293,108.537407,0.349445
BAKON_390,295,141.829868,0.4431
BAKON_559,294,97.159686,0.308128
BAKON_563,293,95.491416,0.30556
BAKON_402,296,315.303538,0.900727
BAKON_329,291,45.763938,0.153544
BAKON_287,291,81.854907,0.270399
BAKON_355,298,939.289582,2.290957
BAKON_504,294,105.888528,0.335852
BAKON_266,294,158.07256,0.48317
BAKON_194,298,477.608236,1.221095
BAKON_226,297,1011.29594,2.382629
BAKON_036,293,290.01462,0.87204
BAKON_267,293,155.756142,0.48032
BAKON_564,166,49.198879,0.473539
BAKON_357,295,251.953823,0.759366
BAKON_521,293,87.385977,0.282587
BAKON_343,287,2.260329,0.008004
BAKON_133,295,343.624061,0.952683
BAKON_524,293,64.656577,0.211682
BAKON_353,290,134.148336,0.418415
BAKON_589,293,265.630251,0.744414
BAKON_301,296,910.190833,2.176804
BAKON_507,293,105.522763,0.336936
BAKON_239,293,209.231547,0.604829
BAKON_080,296,372.048806,1.027472
BAKON_107,293,492.320364,1.467774
BAKON_037,294,115.016552,0.360129
BAKON_381,295,241.286942,0.69588
BAKON_510,293,125.050514,0.395603
BAKON_582,292,307.234938,0.804829
BAKON_038,292,79.361744,0.258022
BAKON_309,293,140.102254,0.406023
BAKON_487,294,534.456009,1.469616
BAKON_383,297,371.143796,1.032219
BAKON_184,299,479.994842,1.20867
BAKON_061,290,2.570935,0.008909
BAKON_538,294,141.800108,0.436796
BAKON_230,296,796.273994,1.731454
BAKON_065,295,438.510902,1.260935
BAKON_541,294,121.288832,0.386045
BAKON_523,291,84.502962,0.277374
BAKON_328,292,286.980204,0.764661
BAKON_443,295,1250.735381,3.10409
BAKON_594,295,402.752679,1.05982
BAKON_588,292,188.619077,0.544242
BAKON_160,297,704.260582,1.723331
BAKON_058,290,34.718762,0.117617
BAKON_075,294,716.117496,1.674129
BAKON_395,293,133.197376,0.416123
BAKON_261,290,45.349469,0.154981
BAKON_169,290,3.158706,0.010928
BAKON_130,299,926.818227,2.256692
BAKON_452,296,619.537386,1.617329
BAKON_445,291,3.378874,0.011603
BAKON_466,294,653.183525,1.747731
BAKON_150,298,409.7216,1.101148
BAKON_551,295,325.677489,0.955118
BAKON_568,291,112.85701,0.351197
BAKON_567,295,360.093342,0.997585
BAKON_183,291,135.744924,0.432478
BAKON_173,298,717.317824,1.890956
BAKON_454,291,112.347577,0.372341
BAKON_165,294,217.373151,0.615952
BAKON_199,299,554.565158,1.33977
BAKON_260,297,455.37777,1.202604
BAKON_077,291,54.013662,0.183291
BAKON_405,296,242.62081,0.701383
BAKON_196,295,274.975446,0.776191
BAKON_486,293,248.945527,0.727117
BAKON_569,299,655.795525,1.585275
BAKON_558,291,93.668546,0.304554
BAKON_121,293,106.68192,0.348672
BAKON_337,294,796.759256,1.895742
BAKON_531,295,162.535429,0.491895
BAKON_320,291,316.069794,0.953439
BAKON_085,297,601.814881,1.509743
BAKON_387,296,297.693712,0.852894
BAKON_312,289,40.390954,0.139472
BAKON_570,298,862.321108,2.035977
