Label,degree,betweenesscentrality,bridgingcentrality
BAKON_001,287,89.828606,0.286347
BAKON_097,272,64.065589,0.238952
BAKON_383,292,327.983585,0.976079
BAKON_605,284,515.820145,1.469612
BAKON_146,287,41.733247,0.143797
BAKON_443,295,941.167045,2.416195
BAKON_178,291,518.249147,1.328763
BAKON_536,290,188.213481,0.584176
BAKON_003,290,318.466169,0.893153
BAKON_524,288,41.872556,0.142454
BAKON_343,286,1.296719,0.00458
BAKON_373,292,549.776389,1.337209
BAKON_028,289,79.20322,0.260353
BAKON_077,288,103.03981,0.349299
BAKON_147,287,39.270354,0.135952
BAKON_239,284,96.120131,0.323256
BAKON_205,295,751.850978,1.812191
BAKON_040,290,212.787347,0.641683
BAKON_007,292,575.58995,1.564485
BAKON_585,289,290.865222,0.882913
BAKON_507,290,151.112135,0.482482
BAKON_381,288,122.287406,0.400175
BAKON_398,292,430.063113,1.199108
BAKON_113,284,2.984767,0.010658
BAKON_121,288,95.226051,0.304788
BAKON_063,292,465.661494,1.264139
BAKON_531,289,91.209286,0.299862
BAKON_278,287,41.959438,0.142857
BAKON_423,285,0.825482,0.00294
BAKON_184,296,506.145225,1.199634
BAKON_519,291,111.791931,0.357388
BAKON_277,290,295.262242,0.892539
BAKON_188,293,358.473833,0.939843
BAKON_612,272,325.052349,0.973168
BAKON_269,290,204.487049,0.630693
BAKON_556,290,265.482107,0.750091
BAKON_429,287,61.767632,0.211749
BAKON_306,293,785.908627,1.919659
BAKON_534,289,136.090501,0.434937
BAKON_300,291,683.207594,1.80929
BAKON_226,290,362.60105,0.996077
BAKON_250,285,59.419425,0.204994
BAKON_611,289,350.306592,0.939671
BAKON_159,295,994.024641,2.211443
BAKON_087,294,588.085435,1.390086
BAKON_234,290,695.022233,1.621108
BAKON_014,288,44.605445,0.152323
BAKON_517,290,107.75771,0.348552
BAKON_142,295,734.419529,1.886538
BAKON_008,267,511.723253,1.645027
BAKON_516,291,111.791931,0.357388
BAKON_062,294,527.162272,1.392851
BAKON_554,293,517.622919,1.279547
BAKON_425,290,645.661663,1.924852
BAKON_020,291,289.616942,0.83464
BAKON_589,288,73.130317,0.245109
BAKON_275,293,409.185675,1.15283
BAKON_407,287,82.890164,0.27836
BAKON_132,290,189.095751,0.562953
BAKON_025,293,477.223387,1.28814
BAKON_493,288,222.928703,0.721302
BAKON_154,294,376.233019,1.031724
BAKON_327,290,470.972863,1.254681
BAKON_569,294,644.68459,1.561526
BAKON_261,292,399.969427,1.130674
BAKON_542,293,332.162874,0.907229
BAKON_102,290,351.249993,1.023904
BAKON_503,290,189.376701,0.597841
BAKON_462,289,216.479376,0.6624
BAKON_098,292,618.696322,1.705385
BAKON_558,288,215.087286,0.661605
BAKON_577,288,120.103332,0.396267
BAKON_512,292,173.443094,0.539849
BAKON_466,296,909.746403,2.195529
BAKON_126,293,427.140973,1.038872
BAKON_125,292,297.670926,0.797507
BAKON_390,291,200.255999,0.625841
BAKON_303,286,65.287374,0.21376
BAKON_350,287,73.509221,0.250273
